source,target,type,weight
VarunBindal47,ecb,tweet,1.0
VarunBindal47,Eoin16,mention,0.5
VarunBindal47,englandcricket,mention,0.5
tarak_jp_,ecb,tweet,1.0
GAURAVCHHIMWAL6,ecb,tweet,1.0
JasdeepB92,ecb,tweet,1.0
iabhinavazad,ecb,tweet,1.0
iAliMurtaza,ecb,tweet,1.0
BiaDupin,elerianm,mention,0.5
BiaDupin,ecb,mention,0.5
BiaDupin,Lagarde,mention,0.5
adarsh_anchor,ecb,tweet,1.0
ct_hindi,ecb,tweet,1.0
UjjawallSinha,ecb,tweet,1.0
scottwilkes88,ecb,tweet,1.0
CovidSpacePunk,ecb,tweet,1.0
CovidSpacePunk,PeterSchiff,mention,0.5
DGDimitrakop,ecb,tweet,1.0
DGDimitrakop,ecb,mention,0.5
PhysikInvest,ecb,tweet,1.0
XJMejid,FT,mention,0.5
TIMGOLDFINCH,ecb,tweet,1.0
TIMGOLDFINCH,Broomscroft,mention,0.5
TIMGOLDFINCH,notayesmansecon,mention,0.5
MTVEnglishNews,ecb,tweet,1.0
GrantOnGold,ecb,tweet,1.0
MTSInsights,ecb,tweet,1.0
MTSInsights,ecb,mention,0.5
realtid,ecb,tweet,1.0
marcelavelez,ecb,tweet,1.0
marcelavelez,DFinanciero,mention,0.5
HandsupHgtp,ecb,tweet,1.0
ECZNYA,ecb,tweet,1.0
YESInvestor,ecb,tweet,1.0
mark_gellert,ecb,tweet,1.0
thecornerdoteu,ecb,tweet,1.0
HousniAzelmad,ecb,tweet,1.0
HousniAzelmad,Lagarde,mention,0.5
hoveling,ecb,tweet,1.0
InfoQuestNews,ecb,tweet,1.0
semeonv,ecb,tweet,1.0
21millionman,ecb,tweet,1.0
aspeciale,ecb,tweet,1.0
aspeciale,markets,mention,0.5
aspeciale,Alemrome,mention,0.5
TraderMarcoCost,PabloGilTrader,mention,0.5
AvaTrade,ecb,tweet,1.0
DeKoersen,ecb,tweet,1.0
wiz_tomi,ecb,tweet,1.0
PubAffairsEU,ecb,tweet,1.0
BritonMarkets,ecb,tweet,1.0
ReddySalina,ecb,tweet,1.0
kediaadvisory,ecb,tweet,1.0
notayesmansecon,ecb,tweet,1.0
_Forex_Wizard,ecb,mention,0.5
ChrisSpelter,ecb,tweet,1.0
ChrisSpelter,DavidLe76335983,mention,0.5
ChrisSpelter,KingKong9888,mention,0.5
ChrisSpelter,Dioclet54046121,mention,0.5
ChrisSpelter,WPipperger,mention,0.5
georgezii_,ecb,tweet,1.0
dcfcPoll,ecb,tweet,1.0
MSPFX,ecb,tweet,1.0
dcfcPoll,WisdenCricket,mention,0.5
trickytown113,ecb,tweet,1.0
ergun_unutmaz,economistmeg,mention,0.5
FXstreetReports,marketsneil,mention,0.5
RiskPack,ecb,tweet,1.0
_kaischwab,ecb,tweet,1.0
jsblokland,GKesarios,mention,0.5
jsblokland,MacroAlf,mention,0.5
rjlapetra,ecb,tweet,1.0
rjlapetra,Maria14Leon,mention,0.5
CNBCJulianna,ecb,tweet,1.0
CVJournal_ch,ecb,tweet,1.0
Szwalking,ecb,tweet,1.0
EKourtali,ecb,tweet,1.0
TCVNcommunity,ecb,tweet,1.0
MattSoleyn,ecb,tweet,1.0
JakeKoel,ecb,tweet,1.0
AxioryIntel,ecb,tweet,1.0
MikePatersonFX,ecb,tweet,1.0
VictoriaCraig,ecb,tweet,1.0
3zzamous,ecb,tweet,1.0
_NoFearr_,ecb,tweet,1.0
_NoFearr_,Mertttt93823573,mention,0.5
SilviaBerzoni,ecb,tweet,1.0
InfoCriptDivisa,ecb,tweet,1.0
ecb,Lagarde,mention,0.5
nickcawley1,ecb,tweet,1.0
nickcawley1,DailyFXTeam,mention,0.5
KVanderschrick,ecb,tweet,1.0
MAESTRADE,ecb,tweet,1.0
MAESTRADE,DEhnts,mention,0.5
LiveSquawk,ecb,tweet,1.0
gbponz,Banqkys,mention,0.5
gbponz,nglinsman,mention,0.5
borsagundem,ecb,tweet,1.0
SelukarAbhijit,ecb,tweet,1.0
GaelFichan,ecb,tweet,1.0
EelcoHoecke,ecb,tweet,1.0
nickcawley1,DailyFX,mention,0.5
laubilk,ecb,tweet,1.0
Wftproof,ecb,tweet,1.0
sportsrapid_,ecb,tweet,1.0
Newskarnataka,ecb,tweet,1.0
Crypto_Oracles_,ecb,tweet,1.0
annisha_sheikh,ecb,tweet,1.0
HSGStGallen,ecb,tweet,1.0
HSGStGallen,GuidoCozzi,mention,0.5
HSGStGallen,Leonardobecchet,mention,0.5
HSGStGallen,unitorvergata,mention,0.5
HSGStGallen,EURACTIV,mention,0.5
KarlBaisse,ecb,tweet,1.0
AnaVinc46222282,ecb,tweet,1.0
amital13,ecb,tweet,1.0
thatgreenguy,ecb,tweet,1.0
sandeshnews,ecb,tweet,1.0
bjoernoliver,FT,mention,0.5
JagranNews,ecb,tweet,1.0
Just_Sixto,ecb,tweet,1.0
myKhelHindi,ecb,tweet,1.0
Jimmy__Turbo,ecb,tweet,1.0
mykhelcom,ecb,tweet,1.0
BluePhoenixFin,ecb,tweet,1.0
some2na,ecb,tweet,1.0
some2na,zerohedge,mention,0.5
Greg5thTrad,ecb,tweet,1.0
AitrustNews,ecb,tweet,1.0
WillemLegerstee,ecb,tweet,1.0
WillemLegerstee,telegraaf,mention,0.5
FXStreetNews,ValBednarik,mention,0.5
nicovrg_,ecb,tweet,1.0
crypselaar,ecb,tweet,1.0
crypselaar,Wftproof,mention,0.5
KansrijkID,ecb,tweet,1.0
KansrijkID,mmeeuw,mention,0.5
KansrijkID,jelmerevers,mention,0.5
BoerJans,ecb,tweet,1.0
ecb,helene_rey,mention,0.5
ecb,Isabel_Schnabel,mention,0.5
Mi_Maele,ecb,tweet,1.0
Mi_Maele,TheBanker,mention,0.5
KrutaarThh,ecb,tweet,1.0
LouisGerber8,ecb,tweet,1.0
LouisGerber8,ZDFheute,mention,0.5
BackMjd,ecb,tweet,1.0
BackMjd,SkyCricket,mention,0.5
BackMjd,ecb,mention,0.5
SooriyanFMlk,ecb,tweet,1.0
abu_zaf,ecb,tweet,1.0
nimitkaul,ecb,tweet,1.0
navsurani,ecb,tweet,1.0
msk_1502,ecb,tweet,1.0
luisbeldroega,ecb,tweet,1.0
luisbeldroega,PeterSchiff,mention,0.5
luisbeldroega,BitcoinMagazine,mention,0.5
luisbeldroega,GaryGensler,mention,0.5
Norfolkforever,ecb,tweet,1.0
Norfolkforever,BBCSport,mention,0.5
ChiefRebel,ecb,tweet,1.0
GoldRepublic,ecb,tweet,1.0
GoldRepublic,BartBrands1982,mention,0.5
GoldRepublic,Wftproof,mention,0.5
FXstreetReports,craig_forex,mention,0.5
ShreyMe49437721,ecb,tweet,1.0
ShreyMe49437721,KP24,mention,0.5
Astrokey1,ecb,tweet,1.0
CloutNewsMedia,ecb,tweet,1.0
hiren_selani,ecb,tweet,1.0
selantir,ecb,tweet,1.0
selantir,f_schaeffler,mention,0.5
sportsguff,ecb,tweet,1.0
tradingfreaks,ecb,tweet,1.0
jtbcfc1988,ecb,tweet,1.0
ptragedan,ecb,tweet,1.0
Shukla1299,ecb,tweet,1.0
Shukla1299,jbairstow21,mention,0.5
Shukla1299,ECB_cricket,mention,0.5
RomaniZakaria,ecb,tweet,1.0
TradeFlags,ecb,tweet,1.0
benniaval1,ecb,tweet,1.0
jopxtwits,ecb,tweet,1.0
jopxtwits,basvanderhout,mention,0.5
_LuigiMarino,ecb,tweet,1.0
dusan_antos,ecb,tweet,1.0
shRegmi1,ecb,tweet,1.0
indexfunda,ecb,tweet,1.0
piet053,ecb,tweet,1.0
piet053,telegraaf,mention,0.5
christian_lips,ecb,tweet,1.0
notrpyrc,ecb,tweet,1.0
Likeits2019,ecb,tweet,1.0
Aaradhya_2003,ecb,tweet,1.0
111coffeeBreak,ecb,tweet,1.0
Markaccus,ecb,tweet,1.0
TurboCBDC,ecb,tweet,1.0
MacroEu,ecb,tweet,1.0
cricturn,ecb,tweet,1.0
cricturn,KevinPietersen,mention,0.5
BirdingBrussels,ecb,mention,0.5
VanUffort,ecb,tweet,1.0
its_ky_tweets,ecb,tweet,1.0
its_ky_tweets,CricCrazyJohns,mention,0.5
Goldbroker_com,LynAldenContact,mention,0.5
mh0rvath,ecb,tweet,1.0
mh0rvath,NBS_sk,mention,0.5
BorsaDipAvcisi,ecb,tweet,1.0
CavaggioniMario,ecb,tweet,1.0
BaldwinRE,ecb,tweet,1.0
BaldwinRE,ecb,mention,0.5
BaldwinRE,ECBForum,mention,0.5
Sujata_markets,ecb,tweet,1.0
Sujata_markets,ReutersBiz,mention,0.5
Sujata_markets,DharaRanasinghe,mention,0.5
Sujata_markets,KarinStrohecker,mention,0.5
Sujata_markets,TSWestbrook,mention,0.5
StoneDunk,guardian,mention,0.5
StoneDunk,Independent,mention,0.5
StoneDunk,openDemocracy,mention,0.5
StoneDunk,NewStatesman,mention,0.5
WenrySeoul,ecb,tweet,1.0
ADMISI_Ltd,ecb,tweet,1.0
Phillip_Capital,ecb,tweet,1.0
blowofftopic,ecb,tweet,1.0
khaskhobor2020,ecb,tweet,1.0
khaskhobor2020,khaskhobor2020,mention,0.5
AXAIM,ecb,tweet,1.0
AXAIM,AXA,mention,0.5
AXAIM,MoecGilles,mention,0.5
StuartofLeeds,ecb,tweet,1.0
Axiory,ecb,tweet,1.0
m_almanasrah,ecb,tweet,1.0
tirohamchan,ecb,tweet,1.0
GutshotMagazine,Eoin16,mention,0.5
latestly,ecb,tweet,1.0
latestly,Eoin16,mention,0.5
latestly,josbuttler,mention,0.5
Satsport_HQ,ecb,tweet,1.0
PBodenbach,ecb,tweet,1.0
PBodenbach,LukasKovanda,mention,0.5
MarineDealNews,ecb,tweet,1.0
FlorianGrummes,ecb,tweet,1.0
FlorianGrummes,Celticgold_Inc,mention,0.5
FlorianGrummes,davidlin_TV,mention,0.5
FlorianGrummes,SBTVSingapore,mention,0.5
YFinansman,ecb,tweet,1.0
ZeeuwsBoerinne1,ecb,tweet,1.0
PrishonH,ecb,tweet,1.0
IlyaSpivak,DanMcCarthyFX,mention,0.5
acemaxx,MorganStanley,mention,0.5
dukhi_insaaan,ecb,tweet,1.0
TheGlobalSpring,ecb,tweet,1.0
aspeciale,jrandow,mention,0.5
aspeciale,carolynnlook,mention,0.5
Muhamma16626381,ecb,tweet,1.0
imumair10,ecb,tweet,1.0
imumair10,mufaddal_vohra,mention,0.5
CMCMarketsAusNZ,ecb,tweet,1.0
ChananaCharu,ecb,tweet,1.0
ChananaCharu,VisualCap,mention,0.5
Jerrel_Santoe,ecb,tweet,1.0
justinmmathews,ecb,tweet,1.0
justinmmathews,LiventoG,mention,0.5
AnimalFarmHetZe,ecb,tweet,1.0
AnimalFarmHetZe,EelcoHoecke,mention,0.5
BurgerBetrokken,ecb,tweet,1.0
BurgerBetrokken,trias_politica,mention,0.5
stacey_jeremy,ecb,tweet,1.0
inputcricket,ecb,tweet,1.0
inputcricket,SurreyCAG,mention,0.5
inputcricket,StJohnsSurrey,mention,0.5
ohickey18,ecb,tweet,1.0
ohickey18,jackleach1991,mention,0.5
saeedkhodor,ecb,tweet,1.0
schweiger21,ecb,tweet,1.0
schweiger21,LynAldenContact,mention,0.5
pasokoprophet,ecb,tweet,1.0
luca_paolini,ecb,tweet,1.0
luca_paolini,fwred,mention,0.5
luca_paolini,RichardDias_CFA,mention,0.5
luca_paolini,katie_martin_fx,mention,0.5
luca_paolini,tonykono,mention,0.5
luca_paolini,PictetAM,mention,0.5
OrgoanAlinSamir,ecb,tweet,1.0
VRichardvan,ecb,tweet,1.0
VRichardvan,Beurs_Gorilla,mention,0.5
BuckinghamBob,ecb,tweet,1.0
BuckinghamBob,BridgyCC,mention,0.5
AllMenCry,ecb,tweet,1.0
AllMenCry,NorthantsCCC,mention,0.5
AllMenCry,englandcricket,mention,0.5
shivangsen,ecb,tweet,1.0
shivangsen,KumarSanga2,mention,0.5
shivangsen,josbuttler,mention,0.5
PhraAthit,ecb,tweet,1.0
341Naimaty,ecb,tweet,1.0
juliancubero,ecb,tweet,1.0
juliancubero,el_pais,mention,0.5
crypselaar,YouTube,mention,0.5
Janafelice,ecb,tweet,1.0
Janafelice,FrankElderson,mention,0.5
don_givashit,ecb,tweet,1.0
don_givashit,ecb,mention,0.5
don_givashit,Lagarde,mention,0.5
iam_rajnish_,ecb,tweet,1.0
goofballMI,ecb,tweet,1.0
goofballMI,ESPNcricinfo,mention,0.5
ukhaliq,ecb,tweet,1.0
DinamaniDaily,ecb,tweet,1.0
10_yurilopes,ecb,tweet,1.0
Programmatoris,ecb,tweet,1.0
MPHoogeveen,trias_politica,mention,0.5
BoyPlungerTrade,ecb,tweet,1.0
MHD_Press,ecb,tweet,1.0
BuzzInshort,ecb,tweet,1.0
cjnijdam,ecb,tweet,1.0
animeshprince84,ecb,tweet,1.0
animeshprince84,dGujaratLionsFC,mention,0.5
eaststyria,ecb,tweet,1.0
ROW_Partners,ecb,tweet,1.0
ASouveniers,ecb,tweet,1.0
901_xrp,ecb,tweet,1.0
901_xrp,bgarlinghouse,mention,0.5
BitcoinGustavo,ecb,tweet,1.0
InvariantPersp1,ecb,tweet,1.0
Holgate69,ecb,tweet,1.0
Holgate69,missallyRock,mention,0.5
Rafassouza1,ecb,tweet,1.0
BoilerRoomTweet,realjunsonchan,mention,0.5
Diplo_JV,ecb,tweet,1.0
Diplo_JV,PieterOmtzigt,mention,0.5
HarryJames59,ecb,tweet,1.0
RAsta90777695,ecb,tweet,1.0
SatsPlaceholder,ecb,tweet,1.0
RethinkinDollar,ecb,tweet,1.0
neil_berriman,ecb,tweet,1.0
neil_berriman,Bazmccullum,mention,0.5
neil_berriman,benstokes38,mention,0.5
LowikRonald,ecb,tweet,1.0
HakunaM46440836,ecb,tweet,1.0
dft,ecb,tweet,1.0
MatteoDiaferia,ecb,tweet,1.0
penbee8,ecb,tweet,1.0
penbee8,JamieOverton,mention,0.5
ventmother,ecb,tweet,1.0
ventmother,YorkshireCCC,mention,0.5
reiser_schober,ecb,tweet,1.0
reiser_schober,_Thies_,mention,0.5
bjoernoliver,economics,mention,0.5
twatters67,ecb,tweet,1.0
PortsladeCC,ecb,tweet,1.0
Krypt0_god,ecb,tweet,1.0
Krypt0_god,YouTube,mention,0.5
David47203456,ecb,tweet,1.0
David47203456,ECB_cricket,mention,0.5
David47203456,TheBarmyArmy,mention,0.5
mariovoorbij,Wftproof,mention,0.5
Tribey74,ecb,tweet,1.0
Tribey74,MichaelVaughan,mention,0.5
RoelofSalomons,ecb,tweet,1.0
RoelofSalomons,dft,mention,0.5
FarazIyoob,ecb,tweet,1.0
FarazIyoob,JoeRoot38,mention,0.5
obsidian_07,ecb,tweet,1.0
wendyNAIFarbman,ecb,tweet,1.0
QUICK_QMW,ecb,tweet,1.0
MikeHussey0,ecb,tweet,1.0
MikeHussey0,6,mention,0.5
Mujhematmario,ecb,tweet,1.0
Mujhematmario,jbairstow21,mention,0.5
AhmadRehanKhan,ecb,tweet,1.0
AhmadRehanKhan,wasimakramlive,mention,0.5
AhmadRehanKhan,BLACKCAPS,mention,0.5
AhmadRehanKhan,ICC,mention,0.5
AhmadRehanKhan,ECB_cricket,mention,0.5
DejanSpeglic,ecb,tweet,1.0
cryptonewschart,ecb,tweet,1.0
n14Abbas,ecb,tweet,1.0
RakerRussell,ecb,tweet,1.0
RakerRussell,englandcricket,mention,0.5
RakerRussell,benstokes38,mention,0.5
Nitastph8n,ecb,tweet,1.0
Karin_Kneissl,ecb,tweet,1.0
Karin_Kneissl,C_Barraud,mention,0.5
CryptoPatroller,ecb,tweet,1.0
CryptoPatroller,BTCTN,mention,0.5
Shibam88991820,ecb,tweet,1.0
MTSInsights,SPGlobal,mention,0.5
DrHeynenCap,ecb,tweet,1.0
scotttalbot1990,ecb,tweet,1.0
SamyakSethia07,ecb,tweet,1.0
MTSInsights,Nordea,mention,0.5
greeningse,ecb,tweet,1.0
TradersCom,ecb,tweet,1.0
TradersCom,kajakallas,mention,0.5
TradersCom,apanalis,mention,0.5
munsifdigital,ecb,tweet,1.0
investicniweb,ecb,tweet,1.0
KlaasBrecht,ecb,tweet,1.0
XRV_Rider,ecb,tweet,1.0
XRV_Rider,NiklasRMilthers,mention,0.5
wboender,ecb,tweet,1.0
_Forex_Wizard,financialjuice,mention,0.5
chitralekhamag,ecb,tweet,1.0
jnaervig,ecb,tweet,1.0
jnaervig,fwred,mention,0.5
hfmbroker,ecb,tweet,1.0
jochen_ressel,ecb,tweet,1.0
GarforthPCCC,ecb,tweet,1.0
MTSInsights,cibc,mention,0.5
LSTrade2,ecb,tweet,1.0
chennai_Singa,ecb,tweet,1.0
rtvonline,ecb,tweet,1.0
nvplaycricket,ecb,tweet,1.0
nvplaycricket,KandDCC,mention,0.5
MaceNewsMacro,ecb,tweet,1.0
hard2predict,ecb,tweet,1.0
viz_sports,ecb,tweet,1.0
EuCInitiative,ecb,tweet,1.0
chrishlfc7,ecb,tweet,1.0
scalper432,ecb,tweet,1.0
jjj_groen,ecb,tweet,1.0
jjj_groen,NickTimiraos,mention,0.5
jjj_groen,johnauthers,mention,0.5
COdendahl,ecb,tweet,1.0
Bitcoinikdotcom,ecb,tweet,1.0
UrsBolt,ecb,tweet,1.0
UrsBolt,BitcoinCom,mention,0.5
k_l_k79,ecb,tweet,1.0
CapitalcomViet,ecb,tweet,1.0
KeyEventRisk,ecb,tweet,1.0
Solonechope,ecb,tweet,1.0
BlogPickled,ecb,tweet,1.0
dfineblockchain,ecb,tweet,1.0
and_propaganda,ecb,tweet,1.0
cricexec,smpatel500,mention,0.5
cricexec,thehundred,mention,0.5
cricexec,Heineken,mention,0.5
cricexec,DiageoGB,mention,0.5
MrSEHO,ecb,tweet,1.0
RothkoResearch,ecb,tweet,1.0
btc_house,ecb,tweet,1.0
btc_house,ecb,mention,0.5
btc_house,EU_SRB,mention,0.5
btc_house,Lagarde,mention,0.5
SGMFX,ecb,tweet,1.0
ACryptoB1,ecb,tweet,1.0
TIMGOLDFINCH,franckytakudzwa,mention,0.5
TIMGOLDFINCH,CarlBMenger,mention,0.5
TIMGOLDFINCH,LawrenceLepard,mention,0.5
RafJanicki,ecb,tweet,1.0
acemaxx,JensEisenschmi1,mention,0.5
EcbParody,ecb,tweet,1.0
BogatyMen,ecb,tweet,1.0
BogatyMen,Jakub_moscicki,mention,0.5
Extremadura_tur,ecb,tweet,1.0
Extremadura_tur,Extremadura_tur,mention,0.5
Extremadura_tur,Turespana_,mention,0.5
SvdHijden,ecb,tweet,1.0
SvdHijden,telegraaf,mention,0.5
Diplo_JV,telegraaf,mention,0.5
HannesZipfel,ecb,tweet,1.0
RollinFrederic,ecb,tweet,1.0
RollinFrederic,skhanniche,mention,0.5
TIMGOLDFINCH,dominicaway,mention,0.5
Th_Krauss,ecb,tweet,1.0
MarcusPluijm,ecb,tweet,1.0
acemaxx,LBiniSmaghi,mention,0.5
acemaxx,FT,mention,0.5
fpjindia,ecb,tweet,1.0
ecb,kbc_group,mention,0.5
ecb,SRB,mention,0.5
Rob00110,ecb,tweet,1.0
nickosianio,ecb,tweet,1.0
buketbayraktaar,ecb,tweet,1.0
GutshotMagazine,BCCI,mention,0.5
Marketsmojo,ecb,tweet,1.0
cryptonomistgr,ecb,tweet,1.0
DonnQP,ecb,tweet,1.0
k452kk,ecb,tweet,1.0
k452kk,indiacharts,mention,0.5
w3kmdo,ecb,tweet,1.0
FinanceNewsTV,ecb,tweet,1.0
FinanceNewsTV,VBankAG,mention,0.5
hair51079341,ecb,tweet,1.0
TV9Marathi,ecb,tweet,1.0
LarbiBenbouhali,ecb,tweet,1.0
RichlyInvest,ecb,tweet,1.0
CryptoBitLaw,ecb,tweet,1.0
ThornburgFunds,ecb,tweet,1.0
juliancubero,TheEconomist,mention,0.5
RealVision,AndreasSteno,mention,0.5
propergranalyst,ecb,tweet,1.0
KGravas,ecb,tweet,1.0
KGravas,RobinBrooksIIF,mention,0.5
propergranalyst,ericlonners,mention,0.5
NikolaosKost,ecb,tweet,1.0
BangaIsKing,ecb,tweet,1.0
BartBrands1982,ecb,tweet,1.0
BartBrands1982,GoldRepublic,mention,0.5
mrsohailmohd,ecb,tweet,1.0
mrsohailmohd,englandcricket,mention,0.5
ImprovesQ,ecb,tweet,1.0
BeatBalzli,ecb,tweet,1.0
BeatBalzli,wiwo,mention,0.5
coininthewallet,ecb,tweet,1.0
CheltenhamFest7,ecb,tweet,1.0
AndrewHolmes01,ecb,tweet,1.0
AndrewHolmes01,jimcramer,mention,0.5
AndrewHolmes01,SquawkCNBC,mention,0.5
AndrewHolmes01,RossAndRussel,mention,0.5
PeterSchiff,ecb,tweet,1.0
PeterSchiff,POTUS,mention,0.5
city_blue_boys,ecb,tweet,1.0
city_blue_boys,TheBarmyArmy,mention,0.5
_CharlesStanley,ecb,tweet,1.0
WilliamsonChris,ecb,tweet,1.0
anastasiaphysik,ecb,tweet,1.0
FXchartsurfer,ecb,tweet,1.0
Pruthvinreddy,ecb,tweet,1.0
000insect,ecb,tweet,1.0
000insect,CricCrazyJohns,mention,0.5
jon_helgi,ecb,tweet,1.0
jon_helgi,Jonas__Gross,mention,0.5
LJBrouwers,ecb,tweet,1.0
plan0815,ecb,tweet,1.0
000insect,RomanWalker,mention,0.5
Crypto48h,ecb,tweet,1.0
AnalystArmy,ecb,tweet,1.0
latestly,Bazmccullum,mention,0.5
latestly,benstokes38,mention,0.5
PeterPrademaker,ecb,tweet,1.0
O2Ktech,ecb,tweet,1.0
The_CryptoKid,ecb,tweet,1.0
RyanMiller_TE,ecb,tweet,1.0
AndersonAfDMdEP,ecb,tweet,1.0
AndersonAfDMdEP,EU_Commission,mention,0.5
AndersonAfDMdEP,VDombrovskis,mention,0.5
IndustryTechIn,ecb,tweet,1.0
IndustryTechIn,IndustryTechIn,mention,0.5
BisciariP,ecb,tweet,1.0
ecb_egypt_co,ecb,tweet,1.0
hunterhall_sch,ecb,tweet,1.0
iamAsifR,ecb,tweet,1.0
iamAsifR,ECB_cricket,mention,0.5
iamAsifR,ensdomains,mention,0.5
iamAsifR,liaml4893,mention,0.5
iamAsifR,jbairstow21,mention,0.5
iamAsifR,JasonRoy20,mention,0.5
HarrisonSealts,ecb,tweet,1.0
tigerexch,ecb,tweet,1.0
lolomart1,ecb,tweet,1.0
TomasDaub,ecb,tweet,1.0
TomasDaub,benbawan,mention,0.5
ThePainReport,ecb,tweet,1.0
ETUI_org,ecb,tweet,1.0
battleground_k,ecb,tweet,1.0
CowingMalcolm,ecb,tweet,1.0
CowingMalcolm,SkySports,mention,0.5
PositiveMoneyEU,ecb,tweet,1.0
PositiveMoneyEU,stanjourdan,mention,0.5
AB1ackSheep,ecb,tweet,1.0
AB1ackSheep,mrtariqmahmood,mention,0.5
AB1ackSheep,pmdfoster,mention,0.5
SKatipoglu2,ecb,tweet,1.0
rttn18,ecb,tweet,1.0
KelvinSCWong,ecb,tweet,1.0
AgencEurope,ecb,tweet,1.0
AgencEurope,eucopresident,mention,0.5
heenheen,ecb,tweet,1.0
JanWues,ecb,tweet,1.0
JanWues,ecb,mention,0.5
JanWues,Lagarde,mention,0.5
JanWues,Isabel_Schnabel,mention,0.5
haluk_mutlu,ecb,tweet,1.0
ncminvest_tr,ecb,tweet,1.0
ncminvest_tr,arzutoktay,mention,0.5
DAILYITTEFAQ,ecb,tweet,1.0
HakimiMahalil,ecb,tweet,1.0
HakimiMahalil,AurelienOhayon,mention,0.5
9zEbLId7kljetDh,ecb,tweet,1.0
WilliamSamedy,ecb,tweet,1.0
futuresoption,ecb,tweet,1.0
ccurrenciesnewz,ecb,tweet,1.0
cricreads,ecb,tweet,1.0
ecb,McGuinnessEU,mention,0.5
Oakeslaw,ecb,tweet,1.0
Oakeslaw,lugaricano,mention,0.5
Oakeslaw,ecb,mention,0.5
Oakeslaw,Lagarde,mention,0.5
gujratsamachar,ecb,tweet,1.0
scalper432,ecb,mention,0.5
FionaCityIndex,ecb,tweet,1.0
FionaCityIndex,moneyfm893,mention,0.5
metametris,ecb,tweet,1.0
digital1923,ecb,tweet,1.0
trader_nomad,ecb,tweet,1.0
AdeFrutosCasado,ecb,tweet,1.0
AndyKasprzyk,ecb,tweet,1.0
_BK_says,ecb,tweet,1.0
_BK_says,CorpMett,mention,0.5
_BK_says,fipsyfip,mention,0.5
Leonmwc,ecb,tweet,1.0
MukMaurice,ecb,tweet,1.0
espiadelmercado,ecb,tweet,1.0
espiadelmercado,Lagarde,mention,0.5
Eunewsagency,ecb,tweet,1.0
CityIndexSG,FionaCityIndex,mention,0.5
CityIndexSG,moneyfm893,mention,0.5
Jansatta,ecb,tweet,1.0
finrextreasury,ecb,tweet,1.0
IngeniumAdvisor,ecb,tweet,1.0
MikeBog80,ecb,tweet,1.0
crypto_news24,ecb,tweet,1.0
Eurnet,ecb,tweet,1.0
XVirginMary,ecb,tweet,1.0
XVirginMary,JennyWing17,mention,0.5
XVirginMary,indiatvnews,mention,0.5
ewe_ryu,ecb,tweet,1.0
lucasdomingos04,ecb,tweet,1.0
lucasdomingos04,ECBahia,mention,0.5
IssamuUlysses,ecb,tweet,1.0
ChrisTakushi,ecb,tweet,1.0
Our_Today_News,ecb,tweet,1.0
Our_Today_News,ecb,mention,0.5
ljpereza,gavofyork,mention,0.5
ljpereza,Lagarde,mention,0.5
cryptoglobel_,ecb,tweet,1.0
RunnymedeCap,ecb,tweet,1.0
RunnymedeCap,Cointelegraph,mention,0.5
PPSFinancial,ecb,tweet,1.0
CryptoBenelux1,ecb,tweet,1.0
FXStreetNews,christianborjon,mention,0.5
JoeP_FOREXcom,ecb,tweet,1.0
greatif_media,ecb,tweet,1.0
greatif_media,finanz_business,mention,0.5
asr_london,ecb,tweet,1.0
HakimiMahalil,GameofTrades_,mention,0.5
Goldtwatter,ecb,tweet,1.0
Goldtwatter,catturd2,mention,0.5
peterwake2,ecb,tweet,1.0
EPFR,ecb,tweet,1.0
CDNewsDispatch,ecb,tweet,1.0
crypto__mak,ecb,tweet,1.0
Taruns_1718,ecb,tweet,1.0
Taruns_1718,ECB_cricket,mention,0.5
alessatrx,ecb,tweet,1.0
flo_fruehhaber,ecb,tweet,1.0
moviat,ecb,tweet,1.0
campsbay2000,ecb,tweet,1.0
campsbay2000,merentie,mention,0.5
campsbay2000,anttironkainen,mention,0.5
AndiAuer_AAA,ecb,tweet,1.0
m_atillayuksel,ecb,tweet,1.0
SportsLumo,ecb,tweet,1.0
TimoKNieminen,ecb,tweet,1.0
TimoKNieminen,zerohedge,mention,0.5
x_cryptosamurai,ecb,tweet,1.0
mariovoorbij,wierdduk,mention,0.5
coinscreed,ecb,tweet,1.0
EuroDale,ecb,tweet,1.0
UptheMiddleGolf,ecb,tweet,1.0
markkutuomola,ecb,tweet,1.0
markkutuomola,anttihakkanen,mention,0.5
biztocnews,ecb,tweet,1.0
_Thony,ecb,tweet,1.0
_Thony,Lagarde,mention,0.5
Cryptoracket,ecb,tweet,1.0
roccodallas,ecb,tweet,1.0
0xdefinews,ecb,tweet,1.0
orangeselixier,ecb,tweet,1.0
orangeselixier,VailshireCap,mention,0.5
orangeselixier,ComputerKraut,mention,0.5
orangeselixier,mithcoons,mention,0.5
otec_soram,ecb,tweet,1.0
ymappiah,ecb,tweet,1.0
zewala1,ecb,tweet,1.0
zewala1,Planetes360,mention,0.5
zewala1,BreizhElsass,mention,0.5
zewala1,ecb,mention,0.5
zewala1,banquedefrance,mention,0.5
wereldnieuwsonl,ecb,tweet,1.0
feeley_bill,ecb,tweet,1.0
feeley_bill,Schuldensuehner,mention,0.5
MetaStudi,ecb,tweet,1.0
danalloydthomas,ecb,tweet,1.0
koinhopper,ecb,tweet,1.0
Francesc_Forex,ecb,tweet,1.0
