username,language,isInfluencer,profession,isBank,isViral,hashtags
syed_amir786,en,0,unknown,0,0,['ECB']
Saj_PakPassion,0,0,0,0,0,0
nimble_feet,en,0,unknown,0,0,"['ECB', 'ENGvsIND']"
HarryZyro,de,0,unknown,0,0,['ECB']
tainassena,pt,0,unknown,0,0,['ECB']
pnoticiasportal,pt,0,unknown,0,0,"['PNoticias', 'News', 'Noticias', 'Ultimasnoticias', 'Jornalismo', 'PiatãFM', 'RadiodaGente', 'Bahia', 'ECB', 'SerieA']"
10WallStreet,en,0,unknown,0,0,"['Democrats', 'Socialist', 'WallStreet', 'FED', 'msnbc', 'foxnews', 'nytimes', 'cnn', 'wsj', 'cnbc', 'politico', 'huffpost', 'newsmax', 'oan', 'gop', 'npr', 'fox', 'nyt', 'wapo', 'nbc', 'cbs', 'aarp', 'biden', 'pbs', 'nyt', 'pelosi', 'ecb', 'eu', 'blm', 'nyc']"
E_CoastBaseball,en,0,unknown,0,0,"['EastCoastBaseball', 'ECB']"
10WallStreet,en,0,unknown,0,0,"['msnbc', 'foxnews', 'nytimes', 'cnn', 'wsj', 'cnbc', 'politico', 'huffpost', 'newsmax', 'oan', 'gop', 'npr', 'fox', 'nyt', 'wapo', 'nbc', 'cbs', 'aarp', 'biden', 'pbs', 'nyt', 'covid', 'cdc', 'bbc', 'eu', 'fed', 'ecb', 'nyc', 'trump', 'pelois', 'covid19']"
vijendram_rasto,en,0,unknown,0,0,"['BCCI', 'ECB', 'ICC', 'IndvsEng', 'LordsTest', 'JoeRoot', 'KLRahul', 'virat', 'englandfans']"
AlmasArshad2,en,0,unknown,0,0,"['PCB', 'ECB']"
maartenbakkerch,nl,0,unknown,0,0,['ECB']
PushkarRupendra,en,0,unknown,0,0,"['INDvENG', 'BCCI', 'ECB', 'England']"
guerillacricket,en,0,unknown,0,0,"['engvind', 'cricket', 'thehundred', 'joeroot', 'JonnyBairstow', 'moeenali', 'wivpak', 'bcci', 'ecb']"
InvariantPersp1,en,0,finance expert,0,0,"['recession', 'CentralBanks', 'CentralBank', 'QE', 'economy', 'Fed', 'ECB', 'BoJ', 'BoE']"
RDeshetti,en,0,unknown,0,0,"['IndependenceDay', 'ENGvsIND', 'BCCI', 'ECB']"
ZubinSinha,en,0,unknown,0,0,"['happyindependencedayindia', 'KLRahul', 'BCCI', 'ECB']"
Robmozz1,en,0,unknown,0,0,"['englandcricket', 'ecb', 'tms', 'EngvInd', 'bbccricket']"
sbotopin,en,0,unknown,0,0,"['ENGvIND', 'India', 'BCCI', 'ECB', 'England', 'Root']"
sbotopin,en,0,unknown,0,0,"['ENGvIND', 'IndianTeam', 'BCCI', 'ECB', 'EnglandCricket', 'Cricket', 'Root', 'JoeRoot']"
JoeyDutta24,en,0,unknown,0,0,"['INDvENG', 'ECB', 'BCCI']"
ShivangTapan,en,0,unknown,0,0,"['BCCI', 'indiavsEngland', 'ECB', 'ICC']"
GautamGambhir,0,0,0,0,0,0
Tarun75571162,0,0,0,0,0,0
OneindiaBengali,bn,0,unknown,0,0,"['ipl2021', 'souravganguly', 'bcci', 'ecb', 'cricketaustralia']"
foso_defensivo,0,0,0,0,0,0
Liek43,nl,0,unknown,0,0,['ECB']
GeborenAtheiste,0,0,0,0,0,0
KannadaPrabha,kn,0,unknown,0,0,"['Newdelhi', 'IPL2021', 'CricketAustralia', 'ECB', 'Confirm']"
thecriccircle,en,0,unknown,0,0,"['JoeRoot', 'ENGvIND', 'INDvENG', 'cricketer', 'CricketNews', 'ECB', 'BCCI', 'ICC', 'cricketnews', 'Cricket']"
AvnishGoswamiSK,gu,0,unknown,0,0,"['IPL14', 'ChennaiSuperKings', 'CSK', 'ECB', 'IPL', 'BCCI']"
karan11su,en,0,unknown,0,0,"['IndvsEng', 'Ecb']"
vijendram_rasto,en,0,unknown,0,0,"['KLRahul', 'Virat', 'ICC', 'BCCI', 'ECB', 'Englishcrowd']"
vijendram_rasto,en,0,unknown,0,0,"['JoeRoot', 'ECB', 'LordsTest', 'indiavsEngland', 'ICC']"
News18Bengali,bn,0,unknown,0,0,"['BCCI', 'IndiaVsEngland', 'ECB', 'LunchMenu']"
NickJames47,en,0,unknown,0,0,"['ENGvIND', 'ecb']"
CricketO22,en,0,unknown,0,0,"['Cricket', 'ENGvIND', 'India', 'England', 'IndianCricketTeam', 'englandcricket', 'TeamIndia', 'ViratKohli', 'Root', 'test', 'INDvENG', 'Indveng', 'IndvsEng', 'ECB', 'BCCI', 'Ind', 'ENG', 'Livestream', 'wtc23', 'WTC', 'Bumrah', 'BBCCricket', 'like']"
Hilding_EU,de,0,unknown,0,0,"['ECB', 'btw21']"
bkc18_tweets,en,0,unknown,0,0,"['ECB', 'BCCI', 'KLRahul', 'ENGvsIND']"
authorbtwomey,en,0,unknown,0,0,"['EURGBP', 'bank', 'monetary', 'Policy', 'BOE', 'ECB', 'God', 'EURUSD', 'pips', 'GBPUSD', 'EURGBP', 'interestrates', 'nation', 'nation']"
spot7_sports,en,0,unknown,0,0,"['ENGvIND', 'cricketchallenge', 'ecb', 'indiacricket', 'indiacricketteam', 'cricketworld']"
CodyHochstenB,0,0,0,0,0,0
CricketTak07,en,0,unknown,0,0,"['ENGvIND', 'ECB']"
sbotopin,en,0,supporter,0,0,"['ENGvIND', 'IndianTeam', 'BCCI', 'ECB', 'EnglandCricket', 'Cricket']"
SportsKesari,hi,0,unknown,0,0,"['CricketAustralia', 'ECB', 'IPL', 'T20WorldCup']"
vdBroeke1,nl,0,unknown,0,0,"['KlaasKnot', 'DNB', 'ECB']"
AdiMysTweets,en,0,unknown,0,0,"['LordsTest', 'ECB', 'Englandvsindia']"
RichardEgdom,en,0,politics,0,0,"['Corruption', 'GlobalWarming', '1pct', 'lickasses', 'JapanGovernment', 'IMF', 'EUcommission', 'ECB', 'USgovernment']"
InsideSportIND,en,0,unknown,0,0,"['IPL2021', 'CricketAustralia', 'ECB']"
One_News_Page,en,0,unknown,0,0,"['EuropeanCentralBank', 'ClimateChange']"
dineshbedi6,hi,0,unknown,0,0,"['TheHundred', 'ecb']"
vdBroeke1,nl,0,unknown,0,0,"['EU', 'DNBank', 'Italiaanse', 'ECB', 'Goud', 'ecb', 'dnb']"
Playdiator_app,en,0,unknown,0,0,"['jamesanderson', 'englandcricket', 'ecb', 'icc', 'bcci', 'cricket', 'sports', 'playdiator']"
Rushikeshbhang3,en,0,unknown,0,0,"['Cricket', 'BCCI', 'INDvENG', 'INDvsENG', 'ENGvIND', 'ENGvsIND', 'TeamIndia', 'India', 'IND', 'BleedBlue', 'BCCI', 'ICC', 'ECB']"
ct_hindi,hi,0,unknown,0,0,"['IPL2021', 'ECB', 'IndvsEng', 'cskvsmi']"
seanino78,0,0,0,0,0,0
realthing78,0,0,0,0,0,0
pulte,0,0,0,0,0,0
hussmanjp,0,0,0,0,0,0
BrunoBertez,0,0,0,0,0,0
BornQuamfy,en,0,unknown,0,0,"['interoperability', 'OVN', 'ISO', 'IETF', 'SDX', 'ECB', 'SNB', 'BDF', 'FED', 'BOE', 'BIS', 'MIT', 'LAC', 'EBSI', 'IBSI']"
csvivek_1605,en,0,unknown,0,0,"['ENGvsAUS', 'ASHES', 'ECB']"
itsgullycric,en,0,unknown,0,0,"['INDvsENG', 'ICC', 'BCCI', 'ECB']"
KieranLonghurs1,en,0,unknown,0,0,"['ENGvIND', 'ENGvsIND', 'ENGvIND', 'INDvENG', 'INDvsENG', 'KLRahul', 'JoeRoot', 'Kohli', 'BCCI', 'ECB', 'ICC', 'testcricket', 'JamesAnderson', 'RohitSharma', 'Rishabpant', 'Day1', 'Cricket']"
Geld_Filosoof,nl,0,unknown,0,0,['ECB']
ManicalMart,0,0,0,0,0,0
Meknessie01,0,0,0,0,0,0
fonsvandevoordt,0,0,0,0,0,0
tenKloostertwit,0,0,0,0,0,0
s_ivar,0,0,0,0,0,0
bunq,0,0,0,0,0,0
geldmaat,0,0,0,0,0,0
Geld_Filosoof,nl,0,unknown,0,0,"['ECB', 'grootbanken']"
hein_derosa,0,0,0,0,0,0
BhagvathShishir,id,0,unknown,0,0,"['ENGvIND', 'SanjayManjrekar', 'ECB']"
arl127,en,0,unknown,0,0,"['bcci', 'engvsind', 'LordsTest', 'teamindia', 'ECB']"
MenBati3,fr,0,unknown,0,0,"['CAC40', 'ECB']"
_sarcastic__sam,en,0,unknown,0,0,"['INDvENG', 'IndianCricketTeam', 'ViratKohli', 'JoeRoot', 'ECB', 'RohitSharma', 'JamesAnderson']"
dbarrett01,en,0,unknown,0,0,"['ENGvsIND', 'ECB']"
rvrishabh0306,en,0,unknown,0,0,"['england', 'ecb']"
Ajith_tweets,0,0,0,0,0,0
captainshanky,0,0,0,0,0,0
sheppard922,en,0,unknown,0,0,['ECB']
Or_fr_,fr,0,unknown,0,0,"['G7', 'BOC', 'BOE', 'BOJ', 'ECB', 'FED']"
GeurtHuijgen,nl,0,unknown,0,0,"['ECB', 'NEXIT']"
17secret_santa,en,0,unknown,0,0,"['anderson', 'ECB']"
bakerstreet5,en,0,unknown,0,0,"['bbcsport', 'ECB', 'englandcricket']"
BrandsynarioU,en,0,unknown,0,0,"['brandsynariourdu', 'ECB', 'TheRealPCB', 'PakvsEng', 't20i', 'Rawalpindi', 'Cricket', 'Cricketreturnhome']"
KeineWunder,de,0,unknown,0,0,"['ECB', 'ReactionWatch']"
DrHeynenCap,en,0,finance expert,0,0,"['ECB', 'Inflation']"
acemaxx,en,0,finance expert,0,0,"['survey', 'ECB', 'inflation']"
fusr2018,en,0,unknown,0,0,['ECB']
timesofindia,en,0,unknown,0,0,"['PAKvENG', 'PCB', 'ECB']"
chrisdowsing,en,0,unknown,0,0,"['ENGvIND', 'ecb', 'Cricket', 'sky', 'JamesBond']"
toisports,en,0,unknown,0,0,"['PAKvENG', 'PCB', 'ECB']"
sbotopin,en,0,unknown,0,0,"['KLRahul', 'Lords', 'HomeofCricket', 'ENGvIND', 'IndianTeam', 'BCCI', 'ECB', 'EnglandCricket', 'Cricket']"
C_Barraud,en,0,analyst,0,0,"['BOC', 'BOE', 'BOJ', 'ECB', 'FED', 'G7']"
judithbogner,en,0,unknown,0,0,"['ClimateCrisis', 'IPCC', 'ClimateAction', 'financialstability', 'ECB']"
Do_Trading,en,0,unknown,0,0,"['energy', 'inflation', 'Europe', 'ECB']"
FXstreetReports,en,0,unknown,0,0,"['ECB', 'Currencies', 'Fed', 'Coronavirus']"
jnaervig,en,0,unknown,0,0,"['ECB', 'Fed']"
IngeniumAdvisor,en,0,finance expert,0,0,"['GDP', 'depression', 'economics', 'finance', 'business', 'capital', 'money', 'industry', 'Fed', 'BNM', 'ECB', 'banking', 'investments', 'currencies', 'markets', 'trade']"
FXstreetReports,en,0,finance expert,0,0,"['Currencies', 'GDP', 'ECB']"
InsideSportIND,en,0,unknown,0,0,"['IPL2021', 'ECB', 'England']"
chenkc11,en,0,finance expert,0,0,"['meditation', 'bitcoin', 'twitter', 'crypto', 'interest', 'stockmarket', 'recession', 'bearmarket', 'bullmarket', 'davincij15', 'mmcrypto', 'btc', 'bitcoinprice', 'bitcointoday', 'crash', 'economy', 'inflation', 'ecb', 'fed', 'Zendaya']"
Sports247I,en,0,unknown,0,0,"['T20Iseries', 'NZC', 'iSports247', 'CricketUpdates', 'IPLUAEleg', 'ECB']"
gadantechno,en,0,unknown,0,0,"['bullish', 'tothemoon', 'qe', 'fed', 'ecb']"
xholonx,de,0,unknown,0,0,"['ECB', 'FridaysForFuture']"
ayushstweets,en,0,unknown,0,0,"['ECB', 'ICC']"
LoksattaLive,mr,0,unknown,0,0,"['IPL2021', 'ECB', 'CRICKET']"
petelongman,en,0,unknown,0,0,['ECB']
bhargav_kaka,en,0,unknown,0,0,"['ECB', 'YouTube', 'BCCI']"
djheather,en,0,unknown,0,0,"['TBT', 'Stereo', 'DC', '95North', 'ECB', 'Apple']"
KerriChandler,0,0,0,0,0,0
ExBamptonPO,en,0,supporter,0,0,['ECB']
SportsTrendsCan,en,0,unknown,0,0,"['India', 'IndvsEng', 'EngvsInd', 'Lords', 'Cricket', 'Test', 'Rohitsharma', 'Kohli', 'KPL', 'england', 'testcricket', 'bcci', 'ECB', 'pakistan', 'canada', 'Sports']"
guerillacricket,en,0,unknown,0,0,"['engvind', 'cricket', 'wivpak', 'thehundred', 'bcci', 'ecb']"
CryptoEliteNews,en,0,unknown,0,0,"['investigation', 'centralbank', 'europeancentralbank', 'europeanunion']"
FXStreetNews,en,0,unknown,0,0,"['EURGBP', 'BOE', 'Fed', 'ECB', 'CentralBanks']"
DuncanUK45,en,0,supporter,0,0,"['ENGvsIND', 'TheHundred', 'ecb', 'skycricket']"
SkipperZameen,en,0,unknown,0,0,"['ICC', 'ECB', 'ENGvsIND', 'PAKvWI', 'PCB', 'PSL']"
praayashchitt,en,0,supporter,0,0,"['INDvsENG_2021', 'BCCI', 'ECB', 'Cricket']"
finp13,en,0,unknown,0,0,"['Root', 'JoeRoot', 'Ecb', 'EnglandVindia']"
sbotopin,en,0,unknown,0,0,"['ENGvIND', 'IndianTeam', 'BCCI', 'ECB', 'EnglandCricket', 'Cricket', 'KLRahul', 'INDvENG', 'Rahul']"
mrsjedi61,en,0,unknown,0,0,"['lovelords', 'ecb', 'englandcricket', 'Indiacricket']"
mat1dog,en,0,unknown,0,0,['ECB']
ZeeNewsSports,hi,0,unknown,0,0,"['IPL2021', 'IPL', 'BCCI', 'ECB']"
Vignesh_444,en,0,unknown,0,0,"['ENGvsIND', 'ECB']"
InvariantPersp1,en,0,unknown,0,0,"['recession', 'ECB', 'Japanification']"
spot7_sports,en,0,unknown,0,0,"['klrahul', 'RohitSharma', 'ENGvIND', 'viratkohli', 'ecb', 'BCCI', 'indiacricket', 'indiacricketteam', 'cricketchallenge', 'cricketworld']"
downsview117,en,0,unknown,0,0,['ECB']
10WallStreet,en,0,unknown,0,0,"['September', 'msnbc', 'foxnews', 'nytimes', 'cnn', 'wsj', 'cnbc', 'politico', 'huffpost', 'newsmax', 'oan', 'gop', 'npr', 'fox', 'nyt', 'wapo', 'nbc', 'cbs', 'aarp', 'biden', 'pbs', 'nyt', 'ecb', 'infrastructurebill', 'unemployment', 'wallstreet', 'eu']"
CricketO22,en,0,unknown,0,0,"['Cricket', 'ENGvIND', 'India', 'England', 'IndianCricketTeam', 'englandcricket', 'TeamIndia', 'ViratKohli', 'Root', 'test', 'INDvENG', 'Indveng', 'IndvsEng', 'Ind', 'Eng', 'RohitSharma', 'Rohit', 'BCCI', 'ECB']"
ITGDsports,en,0,unknown,0,0,"['Ashes', 'ECB']"
10WallStreet,en,0,finance expert,0,0,"['Inflation', 'FED', 'QE', 'Stagflation', 'msnbc', 'foxnews', 'nytimes', 'cnn', 'wsj', 'cnbc', 'politico', 'huffpost', 'newsmax', 'oan', 'gop', 'npr', 'fox', 'nyt', 'wapo', 'nbc', 'cbs', 'aarp', 'biden', 'pbs', 'nyt', 'ecb']"
spot7_sports,en,0,unknown,0,0,"['klrahul', 'ENGvIND', 'klrahul', 'cricketchallenge', 'cricketworld', 'BCCI', 'ecb']"
GoodInvest82,en,0,finance expert,0,0,"['Inflation', 'Experts', 'ECB', 'EURUSD', 'Gold', 'Silver', 'XAUUSD', 'XAGUSD', 'DAX', 'DAX30', 'hyperinflation', 'EU', 'FED', 'EZB', 'DowJones', 'DJIA', 'NASDAQ', 'News', 'stockmarketnews', 'stocks', 'StockMarket', 'NYSE', 'S500', 'SPX', 'SPX500', 'economy', 'Dollar', 'Euro']"
mrsjedi61,en,0,unknown,0,0,"['lordscrickerground', 'lovelords', 'ecb', 'englandindia']"
AjaySin32063131,en,0,unknown,0,0,"['INDvENG', 'bbccricket', 'LordsTest', 'BCCI', 'ecb']"
bkc18_tweets,en,0,unknown,0,0,"['TeamIndia', 'INDvsENG', 'ENGvIND', 'ECB']"
rawatrahul9,0,0,0,0,0,0
anilsingh1601,0,0,0,0,0,0
anujshukla188,0,0,0,0,0,0
rashikarajput01,0,0,0,0,0,0
FranCanJourno,en,0,unknown,0,0,"['ECB', 'Germany']"
zew_en,0,0,0,0,0,0
mrsjedi61,en,0,unknown,0,0,"['lordscricketground', 'loveliords', 'ecb', 'englandindia']"
Sound_Dec,en,0,unknown,0,0,"['ECB', 'LordsTest', 'ENGvsIND']"
RSR108,en,0,unknown,0,0,['ECB']
MalDickenson,en,0,unknown,0,0,"['ECB', 'ENGvsIND']"
cornishscottt,en,0,unknown,0,0,['ECB']
Adam_Morgs,en,0,critic,0,0,"['ECB', 'ENGvIND']"
spot7_sports,en,0,unknown,0,0,"['ENGvIND', 'indiacricket', 'RohitSharma', 'klrahul', 'BCCI', 'ecb']"
MalDickenson,en,0,unknown,0,0,"['TheHundred', 'ECB']"
IdioticWay,en,0,unknown,0,0,"['homeofcricket', 'lords', 'engvsind', 'indvseng', 'englandrain', 'ecb']"
rrpari23,en,0,unknown,0,0,"['ENGvsIND', 'RainStopsPlay', 'Cricket', 'CricbuzzChatter', 'BCCI', 'ECB', 'Lords']"
frustedEngineer,en,0,unknown,0,0,"['ICC', 'ECB', 'Cricket', 'testcricket', 'oneday', 'record', 'chatter', 'trash', 'talker']"
Musaibfarhan,en,0,unknown,0,0,['ECB']
frustedEngineer,en,0,unknown,0,0,"['bcci', 'india', 'britain', 'ecb', 'england']"
NoningtonCC,0,0,0,0,0,0
SMCricketClub,0,0,0,0,0,0
HayesKentCC,0,0,0,0,0,0
GinoLanduyt,en,0,unknown,0,0,"['Fed', 'ECB']"
CricketO22,en,0,unknown,0,0,"['Cricket', 'ENGvIND', 'India', 'England', 'IndianCricketTeam', 'englandcricket', 'TeamIndia', 'ViratKohli', 'Root', 'test', 'INDvENG', 'Indveng', 'IndvsEng', 'ECB', 'BCCI', 'Ind', 'ENG', 'Livestream', 'RohitSharma', 'wtc23', 'WTC']"
ndrea_terzi,en,0,critic,0,0,"['nextgenerationeu', 'ECB']"
sappige,nl,0,unknown,0,0,"['AEX', 'ECB']"
AjaySin32063131,et,0,unknown,0,0,"['ENGvsIND', 'LordsTest', 'BCCI', 'ecb']"
Himanshusunhar1,id,0,unknown,0,0,"['Rain', 'englandrain', 'ICC', 'BCCI', 'ECB']"
SnowillSeq,en,0,unknown,0,0,"['ECB', 'INDvENG', 'testcricket', 'RainDelay', 'indiancricketteam']"
GunjanMorolia,en,0,unknown,0,0,"['BCCI', 'ENGvsIND', 'ECB']"
unknownto_say99,en,0,unknown,0,0,"['ECB', 'BCCI', 'icc']"
Pawel_Tokarski,en,0,unknown,0,0,"['Italy', 'ECB', 'Italian', 'Draghi']"
karthik__kr,en,0,unknown,0,0,"['ENGvsIND', 'TeamIndia', 'ECB']"
Manaspr92215859,en,0,unknown,0,0,"['ENGvIND', 'England', 'ECB']"
10WallStreet,en,0,unknown,0,0,"['FED', 'nytimes', 'wapo', 'cnbc', 'wsj', 'cnn', 'politico', 'huffpost', 'InfrastructureBill', 'inflation', 'ecb', 'eu']"
Suttykas,en,0,unknown,0,0,"['loards', 'ecb']"
whyabhinav,en,0,unknown,0,0,['ecb']
wizardrincewind,0,0,0,0,0,0
im_piyushpawar,en,0,unknown,0,0,"['ecb', 'TeamIndia', 'England', 'English', 'CricketinOlympics', 'cricket', 'ENGvIND', 'engvsind']"
cjamesMCFC,en,0,unknown,0,0,"['ECB', 'ENGvIND']"
CricketO22,en,0,politics,0,0,"['Cricket', 'ENGvIND', 'India', 'England', 'IndianCricketTeam', 'englandcricket', 'TeamIndia', 'ViratKohli', 'Root', 'test', 'INDvENG', 'Indveng', 'IndvsEng', 'ECB', 'BCCI', 'Ind', 'ENG', 'Livestream', 'RohitSharma', 'wtc23', 'WTC']"
BisciariP,id,0,unknown,0,0,"['ECB', 'banks']"
GiMunich,en,0,unknown,0,0,"['GSIBs', 'Windowdressing', 'BIS', 'Banks', 'Regulation', 'BMGFCB', 'Bundesliga', 'EBA', 'ECB']"
scalper432,ro,0,unknown,0,0,"['ecb', 'Eurusd']"
CARTOONISThugo,0,0,0,0,0,0
ericdor_econo,en,0,unknown,0,0,"['ECB', 'interest', 'households', 'Germany']"
gadantechno,en,0,unknown,0,0,"['lagarde', 'ecb', 'fed', 'powell', 'tothemoon', 'crypto', 'stocks', 'asml', 'aex', 'dax', 'spx']"
gadantechno,en,0,unknown,0,0,"['aex', 'dax', 'fed', 'ecb', 'pump', 'green', 'crypto', 'stonks']"
IngeniumAdvisor,en,0,finance expert,0,0,"['awesome', 'economic', 'finance', 'business', 'capital', 'money', 'wealth', 'banking', 'investments', 'industry', 'trade', 'Fed', 'BNM', 'ECB', 'BoJ', 'PBoC', 'Bundesbank', 'manufacturing', 'currencies', 'markets']"
Wcountryracing,en,0,supporter,0,0,"['cricket', 'ECB']"
wonnacott_m,en,0,unknown,0,0,"['TheHundred', 'ECB']"
gurneyhf,0,0,0,0,0,0
newstracklive,hi,0,unknown,0,0,"['cricket', 'cricketlivescore', 'ipl2021', 'ecb']"
10WallStreet,en,0,unknown,0,0,"['SlowJoe', 'Socialist', 'SafetyNet', 'FED', 'ENTITLEMENT', 'Dollar', 'msnbc', 'foxnews', 'nytimes', 'cnn', 'wsj', 'cnbc', 'politico', 'huffpost', 'newsmax', 'oan', 'gop', 'npr', 'fox', 'nyt', 'wapo', 'nbc', 'cbs', 'aarp', 'biden', 'pbs', 'nyt', 'ecb', 'g7']"
straight_post,en,0,unknown,0,0,"['thestraightpost', 'thestraightposthindi', 'letsleadthetruth', 'ecb', 'england', 'indvseng', 'viratvsroot', 'lords', 'testmatch']"
saikiran0718,en,0,unknown,0,0,"['engvsind', 'ENGvsIND', 'AskTheExpert', 'INDvENG', 'ECB', 'Cricket', 'testcricket', 'ViratKohli', 'RohitSharma', 'Kohli', 'BCCI']"
CricketO22,en,0,unknown,0,0,"['Cricket', 'INDvENG', 'IndvsEng', 'ENGvsIND', 'RohitSharma', 'ViratKohli', 'Teamindia', 'Root', 'Anderson', 'TeamEngland', 'BCCI', 'ECB', 'ENGvIND']"
MatthewPackham3,en,0,unknown,0,0,"['ECB', 'Coaching', 'level3']"
peterobinsonnow,en,0,unknown,0,0,"['tobyrolandjones', 'ECB']"
Ajay_Bagga,en,0,unknown,0,0,['ECB']
imgujarat,en,0,unknown,0,0,"['IndvsEng', 'LordsTest', 'StuartBroad', 'ECB']"
thelastwicket,en,0,unknown,0,0,"['ECB', 'TheHundred', 'TrentRockets', 'TheHundred']"
URNStickyWicket,0,0,0,0,0,0
10WallStreet,en,0,unknown,0,0,"['Consumer', 'FED', 'QE', 'WallStreet', 'Commodities', 'Inflation', 'msnbc', 'foxnews', 'nytimes', 'cnn', 'wsj', 'cnbc', 'politico', 'huffpost', 'newsmax', 'gop', 'npr', 'fox', 'nyt', 'wapo', 'ecb']"
ChXxrlix,en,0,unknown,0,0,"['MentalHealthMatters', 'ECB']"
MBCTVODISHA,en,0,unknown,0,0,"['StuartBroad', 'ENGvsIND', 'ECB']"
SooriyanFMlk,ta,0,unknown,0,0,"['sooriyansports', 'sooriyanfm', 'ecb', 'INDvENG']"
GoodInvest82,sv,0,finance expert,0,0,"['SellOff', 'Apple', 'AAPL', 'EURUSD', 'XAUUSD', 'XAGUSD', 'Gold', 'Silver', 'NASDAQ', 'NASDAQ100', 'DAX', 'DJIA', 'SPX', 'S500', 'NYSE', 'stockmarketnews', 'StockMarket', 'stockmarkets', 'investing', 'trading', 'trade', 'Dollar', 'Euro', 'ECB', 'USA', 'DAX30', 'StocksToWatch', 'FED', 'DowJones', 'stocks']"
hodledodle,en,0,unknown,0,0,"['BTC', 'Bitcoin', 'banksters', 'fraud', 'imf', 'ECB']"
10WallStreet,en,0,unknown,0,0,"['InfrastructureBill', 'Inflation', 'Stagflation', 'FED', 'QE', 'msnbc', 'foxnews', 'nytimes', 'cnn', 'wsj', 'cnbc', 'politico', 'huffpost', 'newsmax', 'oan', 'gop', 'npr', 'fox', 'nyt', 'wapo', 'nbc', 'cbs', 'aarp', 'g7', 'ecb']"
GoodInvest82,sv,0,finance expert,0,0,"['stocks', 'SellOff', 'EURUSD', 'XAUUSD', 'XAGUSD', 'Gold', 'Silver', 'NASDAQ', 'NASDAQ100', 'DAX', 'DJIA', 'SPX', 'S500', 'NYSE', 'stockmarketnews', 'StockMarket', 'stockmarkets', 'investing', 'trading', 'trade', 'Dollar', 'Euro', 'ECB', 'USA', 'DAX30', 'StocksToWatch', 'FED', 'DowJones', 'keyinterestrate', 'baserate']"
FreshXbt,en,0,unknown,0,0,"['Bitcoin', 'CBDC', 'Fed', 'ECB']"
guerillacricket,en,0,unknown,0,0,"['engvind', 'cricket', 'theashes', 'COVID19Vic', 'COVID19nsw', 'ecb', 'bcci', 'ausveng']"
CantillonCH,en,0,unknown,0,0,"['Bund', 'CPI', 'Germany', 'pensions', 'lifeassurance', 'inflation', 'ECB']"
bkc18_tweets,sv,0,unknown,0,0,['ECB']
Ernst_blok,nl,0,unknown,0,0,"['jubeljaar', 'ECB']"
gadantechno,en,0,unknown,0,0,"['bullish', 'crypto', 'stonks', 'stocks', 'fed', 'ecb']"
OneindiaBengali,bn,0,unknown,0,0,"['indiavsengland2021', 'stuartbroad', 'ecb']"
IvanMlinaric4,en,0,unknown,0,0,"['eurozone', 'yields', 'portugal', 'greece', 'italy', 'lithuania', 'cyprus', 'value', 'economics', 'investing', 'riskmanager', 'riskmanagement', 'ecb', 'interestrates']"
FXstreetReports,en,0,finance expert,0,0,"['Intermarket', 'ECB', 'RiskAppetite', 'Currencies']"
gadantechno,en,0,unknown,0,0,"['forgot', 'lagarde', 'ecb', 'xetra', 'dax']"
acemaxx,en,0,unknown,0,0,"['ECB', 'stability']"
SehranMir6,en,0,unknown,0,0,['ECB']
FXstreetReports,en,0,analyst,0,0,"['ECB', 'Currencies', 'Technical']"
JeKlose,en,0,analyst,0,0,"['realtime', 'ECB']"
gecic_law,en,0,critic,0,0,"['ECB', 'bonds', 'EUlaw', 'ECJ']"
HugoHaasen,nl,0,unknown,0,0,"['woningtekort', 'ECB', 'Lagarde', 'crisis', 'schulden', 'ZuidEuropa']"
DisruptionBank,en,0,unknown,0,0,"['ECB', 'BOJ', 'Fed', 'BOE']"
CantillonCH,en,0,unknown,0,0,"['Germany', 'inflation', 'bond', 'EMU', 'euro', 'ECB']"
CantillonCH,en,0,supporter,0,0,"['Bunds', 'ECB', 'expropriation', 'NIRP', 'QE', 'inflation']"
CricAngel2020,en,0,unknown,0,0,"['ENGvIND', 'StuartBroad', 'ECB', 'TeamIndia', 'EnglandCricketTeam']"
Amankukreti424,en,0,unknown,0,0,"['ECB', 'AskTheExpert', 'ENGvIND', 'aakash', 'Englandcricket']"
gadantechno,en,0,unknown,0,0,"['pump', 'tothemoon', 'ath', 'aex', 'dax', 'fed', 'ecb', 'long']"
TV9Marathi,mr,0,unknown,0,0,"['INDvsENgland', 'Englandcricketteam', 'ECB']"
FintagCz,cs,0,unknown,0,0,"['ECB', 'Evropapocovidu', 'FabioPanette', 'funkcniEU', 'nextgenerationeu', 'evropskedluhopisy', 'planobnovy']"
Greg5thTrad,en,0,unknown,0,0,"['FED', 'ECB']"
globalargument,en,0,supporter,0,0,"['COVID19Vic', 'COVID19nsw', 'The', 'USA', 'who', 'china', 'Europe', 'European', 'FMI', 'ECB', 'Fed', 'eu']"
Arun85shriya,en,0,unknown,0,0,"['ICC', 'BCCI', 'Cricket', 'Gameisstillevolving', 'amazing', 'ECB']"
GutierrezRom,es,0,unknown,0,0,['ECB']
cantrillion,en,0,unknown,0,0,"['ireland', 'ecb', 'eurozone', 'zombie']"
Enterprise_Time,en,0,unknown,0,0,"['blockchain', 'digital', 'ECB']"
rauhanrasheed,en,0,unknown,0,0,"['ENGvIND', 'INDvENG', 'Cricket', 'ENGvsIND', 'ECB']"
