source,target,type,weight
RosaRoubini,RosaRoubini,mention,0.5
RosaRoubini,brunello_rosa,mention,0.5
Bloke_On_A_Bike,bankofengland,tweet,1.0
InterTraderNews,bankofengland,tweet,1.0
EBwSTweets,bankofengland,tweet,1.0
EBwSTweets,EssexBirdNews,mention,0.5
Slimbrick24,bankofengland,tweet,1.0
C_Barraud,bankofengland,tweet,1.0
OxfordEconJapan,bankofengland,tweet,1.0
MrScottKingsley,bankofengland,tweet,1.0
AnnaLogue75,bankofengland,tweet,1.0
UxbEconomist07,bankofengland,tweet,1.0
JB_investing,bankofengland,tweet,1.0
JB_investing,Boss_Energy,mention,0.5
JB_investing,duediligenceguy,mention,0.5
JB_investing,quakes99,mention,0.5
JB_investing,PieChart22,mention,0.5
au_tradingview,bankofengland,tweet,1.0
mikeriddell62,bankofengland,tweet,1.0
lizsisaacs,bankofengland,tweet,1.0
aln8tdfthr2,bankofengland,tweet,1.0
aln8tdfthr2,PoliticoTeacher,mention,0.5
SaucedbySally,bankofengland,tweet,1.0
UxbEconomist07,YouTube,mention,0.5
EuroConOfficial,bankofengland,tweet,1.0
Danaconda_Vice,bankofengland,tweet,1.0
UniversidadxC,bankofengland,tweet,1.0
UniversidadxC,DGTes,mention,0.5
CMT_Aaron,bankofengland,tweet,1.0
MasteringLife_,bankofengland,tweet,1.0
FoxMulder944,bankofengland,tweet,1.0
FoxMulder944,YouTube,mention,0.5
Jillhirst2,bankofengland,tweet,1.0
MoneyMagpie,bankofengland,tweet,1.0
mena_trends,bankofengland,tweet,1.0
mena_trends,bankofengland,mention,0.5
mena_trends,federalreserve,mention,0.5
LgWeightlifting,bankofengland,tweet,1.0
LgWeightlifting,LGHSOfficial,mention,0.5
BX2CAP,bankofengland,tweet,1.0
ComFinNet,bankofengland,tweet,1.0
siasees,bankofengland,tweet,1.0
CodeRedEarth,bankofengland,tweet,1.0
CodeRedEarth,PaulHBeckwith,mention,0.5
JeffJBell,bankofengland,tweet,1.0
JeffJBell,NRLAssociation,mention,0.5
UK_MortBroker,bankofengland,tweet,1.0
GFXFTs,bankofengland,tweet,1.0
GFXFTs,BorisJohnson,mention,0.5
clarkysal,bankofengland,tweet,1.0
clarkysal,Dogsoftwiter,mention,0.5
DayTradingEdge,bankofengland,tweet,1.0
politinordland,bankofengland,tweet,1.0
politinordland,politinordland,mention,0.5
PHD2468,bankofengland,tweet,1.0
PHD2468,fleetstreetfox,mention,0.5
WoodmillHSBusEd,bankofengland,tweet,1.0
WoodmillHSBusEd,UofGlasgow,mention,0.5
whalleysteve1,bankofengland,tweet,1.0
wproconnect,bankofengland,tweet,1.0
MercantileMA1,bankofengland,tweet,1.0
IlyaSpivak,bankofengland,tweet,1.0
IlyaSpivak,ausbiztv,mention,0.5
fide_fundacion,bankofengland,tweet,1.0
AsianTrader,bankofengland,tweet,1.0
HighfieldsUK,bankofengland,tweet,1.0
HighfieldsUK,10DowningStreet,mention,0.5
HighfieldsUK,bankofengland,mention,0.5
leguideboursier,bankofengland,tweet,1.0
HSJhelps,bankofengland,tweet,1.0
MorrisSheritta,bankofengland,tweet,1.0
SanjaysahFCCA,bankofengland,tweet,1.0
SanjaysahFCCA,HMRCgovuk,mention,0.5
4mostCurrency,bankofengland,tweet,1.0
FircoGroup,bankofengland,tweet,1.0
FircoGroup,bankofengland,mention,0.5
RTTNews,bankofengland,tweet,1.0
_UmutTuncer_,bankofengland,tweet,1.0
MarcMarkee,bankofengland,tweet,1.0
Sidislive,bankofengland,tweet,1.0
MarkoNikolay,bankofengland,tweet,1.0
BUXMarkets,bankofengland,tweet,1.0
Daily_Forex,bankofengland,tweet,1.0
tobichrislorenz,bankofengland,tweet,1.0
SteveMatthews12,bankofengland,tweet,1.0
SteveMatthews12,endacurran,mention,0.5
SteveMatthews12,AnsteyAsia,mention,0.5
SteveMatthews12,economics,mention,0.5
awp_fr,bankofengland,tweet,1.0
investrocom,bankofengland,tweet,1.0
MilstedLangdon,bankofengland,tweet,1.0
MilstedLangdon,bankofengland,mention,0.5
MariosHad88,bankofengland,tweet,1.0
BluestoneLease,bankofengland,tweet,1.0
SimoneEconomics,bankofengland,tweet,1.0
SimoneEconomics,SimoneEconomics,mention,0.5
Cocampo_com,bankofengland,tweet,1.0
Cocampo_com,mapagob,mention,0.5
SelcoinNews,bankofengland,tweet,1.0
b_compliant,bankofengland,tweet,1.0
KriptoData,bankofengland,tweet,1.0
CIS_ASSET_MGNT,bankofengland,tweet,1.0
NathalieMorisso,bankofengland,tweet,1.0
NathalieMorisso,e_niort,mention,0.5
NathalieMorisso,Bordeaux,mention,0.5
NathalieMorisso,perigueux,mention,0.5
RobCurrieOmega,bankofengland,tweet,1.0
Rawnsley901,bankofengland,tweet,1.0
gcmyatirim,bankofengland,tweet,1.0
gcmyatirim,_UmutTuncer_,mention,0.5
zfx_id,bankofengland,tweet,1.0
Ellen_Renner,bankofengland,tweet,1.0
Share_Talk,FT,mention,0.5
GabrielDebach,bankofengland,tweet,1.0
alan_kooper,bankofengland,tweet,1.0
MoodixMarket,bankofengland,tweet,1.0
AngelAdvanceUk,bankofengland,tweet,1.0
BenSharman,bankofengland,tweet,1.0
franke_media,bankofengland,tweet,1.0
FVP_Trade,bankofengland,tweet,1.0
JFD_Group,bankofengland,tweet,1.0
gona_make_it,bankofengland,tweet,1.0
AndbankES,bankofengland,tweet,1.0
EstatesIT,bankofengland,tweet,1.0
ACFER01,bankofengland,tweet,1.0
MAB_LeedsCity,bankofengland,tweet,1.0
GlobalGT_,bankofengland,tweet,1.0
MAB_Bingley,bankofengland,tweet,1.0
Armin_Academy1,bankofengland,tweet,1.0
BlackdownIFA,bankofengland,tweet,1.0
BlackdownIFA,chambersomerset,mention,0.5
e_borsa,bankofengland,tweet,1.0
MacRonin1,bankofengland,tweet,1.0
MacRonin1,ChrisGiles_,mention,0.5
ACY_Securities,bankofengland,tweet,1.0
ACY_Securities,MichaelMoranFX1,mention,0.5
AsianaTimes,bankofengland,tweet,1.0
hibyahaberajans,bankofengland,tweet,1.0
hibyahaberajans,PiramitMenkul_,mention,0.5
hibyanewsagency,bankofengland,tweet,1.0
hibyanewsagency,PiramitMenkul_,mention,0.5
FinancialMirror,bankofengland,tweet,1.0
FinancialMirror,OANDA,mention,0.5
Deniz_Yatirim,bankofengland,tweet,1.0
finrextreasury,bankofengland,tweet,1.0
MSPFX,bankofengland,tweet,1.0
itsagoinwrang,bankofengland,tweet,1.0
FxOverseas,bankofengland,tweet,1.0
asithaangammana,bankofengland,tweet,1.0
FXstreetReports,HareshMenghani,mention,0.5
capitalcomid,bankofengland,tweet,1.0
TradewithTR,bankofengland,tweet,1.0
EnterpriseColin,bankofengland,tweet,1.0
sabythetortoise,bankofengland,tweet,1.0
sabythetortoise,YouTube,mention,0.5
Shelagh29606970,bankofengland,tweet,1.0
Shelagh29606970,CodeRedEarth,mention,0.5
forex_blues,bankofengland,tweet,1.0
BorjaChelita,bankofengland,tweet,1.0
MitradeOfficial,bankofengland,tweet,1.0
MitradeOfficial,MitradeOfficial,mention,0.5
latestly,bankofengland,tweet,1.0
stevensbiker70,bankofengland,tweet,1.0
indiacharts,bankofengland,tweet,1.0
ZeeBusiness,bankofengland,tweet,1.0
Newskarnataka,bankofengland,tweet,1.0
lfalvey,bankofengland,tweet,1.0
ismaelatif,bankofengland,tweet,1.0
sukans,bankofengland,tweet,1.0
TradersCom,bankofengland,tweet,1.0
TradersCom,YouTube,mention,0.5
CoachRPringle,1_Joel_Morris,mention,0.5
CoachRPringle,USFFootball,mention,0.5
CoachRPringle,Greezy_75,mention,0.5
CoachRPringle,CoachBJHall5,mention,0.5
CoachRPringle,HammerEliteFit,mention,0.5
CoachRPringle,Rivals,mention,0.5
CoachRPringle,AlPopsFootball,mention,0.5
CoachRPringle,FBUcamp,mention,0.5
CoachRPringle,247Sports,mention,0.5
CoachRPringle,PrepRedzoneFL,mention,0.5
kapbrock,bankofengland,tweet,1.0
Peckham27,bankofengland,tweet,1.0
Peckham27,bbcquestiontime,mention,0.5
UnividualLtd,bankofengland,tweet,1.0
Asitseemstome,bankofengland,tweet,1.0
OMadlom,bankofengland,tweet,1.0
EomicsUK,bankofengland,tweet,1.0
13foot7,bankofengland,tweet,1.0
JamesM023,bankofengland,tweet,1.0
oswaldsboss,bankofengland,tweet,1.0
IainMcGuigan,bankofengland,tweet,1.0
abidinburakaks,bankofengland,tweet,1.0
dfob2012,bankofengland,tweet,1.0
dfob2012,bankofengland,mention,0.5
dfob2012,SkyNews,mention,0.5
EdwardRayne,bankofengland,tweet,1.0
EdwardRayne,asentance,mention,0.5
Ankur280986,bankofengland,tweet,1.0
tradingMSTR,bankofengland,tweet,1.0
ChathamFin,bankofengland,tweet,1.0
percyridesagain,bankofengland,tweet,1.0
RJMunslow,bankofengland,tweet,1.0
twenty7tec,bankofengland,tweet,1.0
valuewalk,bankofengland,tweet,1.0
MattCarter86,bankofengland,tweet,1.0
CamilleIrens,bankofengland,tweet,1.0
jobcent86615747,bankofengland,tweet,1.0
negocios_tv,bankofengland,tweet,1.0
negocios_tv,sergioavila_IG,mention,0.5
teamgenus,bankofengland,tweet,1.0
FOREXcomLATAM,bankofengland,tweet,1.0
stakegrove,bankofengland,tweet,1.0
HousePriceMania,bankofengland,mention,0.5
HousePriceMania,RishiSunak,mention,0.5
Drapers,bankofengland,tweet,1.0
RahulKiran_G,bankofengland,tweet,1.0
RahulKiran_G,bankofengland,mention,0.5
Bovell_GM,bankofengland,tweet,1.0
news0tg,bankofengland,tweet,1.0
cescyl,InstMujeres,mention,0.5
FXStreetNews,MSalordFX,mention,0.5
MY21_Oracle,bankofengland,tweet,1.0
MY21_Oracle,bankofengland,mention,0.5
finova_tech,bankofengland,tweet,1.0
rttn18,bankofengland,tweet,1.0
BenjamLevy,bankofengland,tweet,1.0
andrewdc208,bankofengland,tweet,1.0
Financieroaldia,bankofengland,tweet,1.0
figurewizard,bankofengland,tweet,1.0
suffolkchamber,bankofengland,tweet,1.0
diarmuidmacd,bankofengland,tweet,1.0
kmabadir,bankofengland,tweet,1.0
medlockthames,bankofengland,tweet,1.0
rogergewolb,bankofengland,tweet,1.0
AmwalAlGhad_EN,bankofengland,tweet,1.0
DailyForexES,bankofengland,tweet,1.0
TQ_ThaiQuest,bankofengland,tweet,1.0
finuraplanning,bankofengland,tweet,1.0
MarcopoloLondon,bankofengland,tweet,1.0
PatriaCZ,bankofengland,tweet,1.0
consefic,bankofengland,tweet,1.0
carlfhoward,bankofengland,tweet,1.0
asentance,bankofengland,tweet,1.0
asentance,MrMBrown,mention,0.5
fitchandfitch,bankofengland,tweet,1.0
FlagstoneGroup,bankofengland,tweet,1.0
RND_de,bankofengland,tweet,1.0
buybritishmade,bankofengland,tweet,1.0
buybritishmade,bankofengland,mention,0.5
TradebitL,bankofengland,tweet,1.0
lwright_weiss,bankofengland,tweet,1.0
DaniWave1,bankofengland,tweet,1.0
CambridgEcon101,bankofengland,tweet,1.0
CambridgEcon101,DavidOG87361059,mention,0.5
CambridgEcon101,Frances_Coppola,mention,0.5
FurnessFI,bankofengland,tweet,1.0
EUraTol,bankofengland,tweet,1.0
censoredanonz,bankofengland,tweet,1.0
censoredanonz,bankofengland,mention,0.5
scarleacc,bankofengland,tweet,1.0
investire_biz,bankofengland,tweet,1.0
richesflores,bankofengland,tweet,1.0
leon_zach,bankofengland,tweet,1.0
RobertM08132082,bankofengland,tweet,1.0
finuraplanning,Schroders,mention,0.5
aetekcan,bankofengland,tweet,1.0
TRTMoneyTalks,bankofengland,tweet,1.0
TRTMoneyTalks,maxmassimilla,mention,0.5
YachtFor,bankofengland,tweet,1.0
Forbes_MENA_,bankofengland,tweet,1.0
Forbes_MENA_,RamiaFarrage,mention,0.5
Forbes_MENA_,qatarairways,mention,0.5
Forbes_MENA_,WoodMackenzie,mention,0.5
Forbes_MENA_,revlon,mention,0.5
businessupturn,bankofengland,tweet,1.0
CormMortgages,bankofengland,tweet,1.0
FromRoy,bankofengland,tweet,1.0
FromRoy,thetimes,mention,0.5
HarrisSamaras,bankofengland,tweet,1.0
HarrisSamaras,CNBC,mention,0.5
HarrisSamaras,jbhearn,mention,0.5
Feich13,bankofengland,tweet,1.0
Feich13,SkyNews,mention,0.5
SquirgeC,bankofengland,tweet,1.0
janetmui1,bankofengland,tweet,1.0
janetmui1,brewindolphin,mention,0.5
clarityglobal,bankofengland,tweet,1.0
Berenberg_Econ,bankofengland,tweet,1.0
Alswindow20,bankofengland,tweet,1.0
HymansPress,bankofengland,tweet,1.0
rgoestama,bankofengland,tweet,1.0
darkavenger12a,bankofengland,tweet,1.0
darkavenger12a,UKLabour,mention,0.5
SussexIFA,bankofengland,tweet,1.0
tagesschau,bankofengland,tweet,1.0
fibermarketstr,bankofengland,tweet,1.0
thepoundlive,bankofengland,tweet,1.0
alexpwong,bankofengland,tweet,1.0
actuarialpost,bankofengland,tweet,1.0
actuarialpost,bankofengland,mention,0.5
actuarialpost,Cardano,mention,0.5
actuarialpost,hymansrobertson,mention,0.5
actuarialpost,xpsgroup,mention,0.5
CADhavalJasani,bankofengland,tweet,1.0
ozmanodious,bankofengland,tweet,1.0
darknimbusue,bankofengland,tweet,1.0
ContinuumDaily,bankofengland,tweet,1.0
_Atchoum,bankofengland,tweet,1.0
_Atchoum,AgenaisLes,mention,0.5
_Atchoum,AggloAgen,mention,0.5
crewewhitegates,bankofengland,tweet,1.0
degabreaks,bankofengland,tweet,1.0
IKazdego,bankofengland,tweet,1.0
hub4mortgages,bankofengland,tweet,1.0
niravstoons,bankofengland,tweet,1.0
censoredanonz,zerohedge,mention,0.5
WG_Nantwich,bankofengland,tweet,1.0
RossjournoClark,bankofengland,tweet,1.0
ScruttonBland,bankofengland,tweet,1.0
anshuman1tiwari,bankofengland,tweet,1.0
Habito,bankofengland,tweet,1.0
DivulgadorEcoFi,bankofengland,tweet,1.0
Luca_Gualtieri1,bankofengland,tweet,1.0
FirstMortgageNE,bankofengland,tweet,1.0
TrooperJones5,bankofengland,tweet,1.0
grabancijas,bankofengland,tweet,1.0
jjdelvallerod,bankofengland,tweet,1.0
JohnClke,bankofengland,tweet,1.0
blackbullion,bankofengland,tweet,1.0
InvTrading,bankofengland,tweet,1.0
InvTrading,GArayaFX,mention,0.5
DhanwantiA,bankofengland,tweet,1.0
tmbender,bankofengland,tweet,1.0
cls_money,bankofengland,tweet,1.0
jass_fxoverseas,bankofengland,tweet,1.0
SouthLazy,bankofengland,tweet,1.0
LeMonde_EN,bankofengland,tweet,1.0
banthebbc,bankofengland,tweet,1.0
CDiddydoodat,bankofengland,tweet,1.0
cbrates,bankofengland,tweet,1.0
cbrates,bankofengland,mention,0.5
GriesserIB,bankofengland,tweet,1.0
GriesserIB,CincoDiascom,mention,0.5
AlderRoseMTG,bankofengland,tweet,1.0
VFinance_London,bankofengland,tweet,1.0
JohnA11280254,bankofengland,tweet,1.0
1humana1,HousePriceMania,mention,0.5
JPB_Islington,bankofengland,tweet,1.0
JPB_Islington,guardian,mention,0.5
FXstreetReports,SmithEconomics,mention,0.5
moneycontrolcom,bankofengland,tweet,1.0
affordIQ,bankofengland,tweet,1.0
femalewealthclb,bankofengland,tweet,1.0
rtn_to_spender,bankofengland,tweet,1.0
rtn_to_spender,RichardJMurphy,mention,0.5
marketoracle,bankofengland,tweet,1.0
marketoracle,bankofengland,mention,0.5
AlbertoLela,bankofengland,tweet,1.0
ChangretTrade,bankofengland,tweet,1.0
Bill121281,bankofengland,tweet,1.0
Bill121281,bankofengland,mention,0.5
dkingrking,bankofengland,tweet,1.0
MTSInsights,bankofengland,mention,0.5
bir_yatirimci,bankofengland,tweet,1.0
HousePriceMania,Peston,mention,0.5
HousePriceMania,BorisJohnson,mention,0.5
DXJournal,bankofengland,tweet,1.0
chezza701,bankofengland,tweet,1.0
chezza701,BBCBreaking,mention,0.5
l_malen,bankofengland,tweet,1.0
NookMortgages,bankofengland,tweet,1.0
smiffy_73,bankofengland,tweet,1.0
MarineDealNews,bankofengland,tweet,1.0
Isar_b,bankofengland,tweet,1.0
VictoriaCraig,bankofengland,tweet,1.0
KISfinance,bankofengland,tweet,1.0
millfinpost,bankofengland,tweet,1.0
GallantNicolas1,bankofengland,tweet,1.0
GallantNicolas1,AfateNews,mention,0.5
GallantNicolas1,VideoBourse_fr,mention,0.5
amarbains23,bankofengland,tweet,1.0
finance_ji,bankofengland,tweet,1.0
FXStreet_ES,bankofengland,tweet,1.0
aswagalmal,bankofengland,tweet,1.0
3Sigmamarkets,bankofengland,tweet,1.0
forest10000,bankofengland,tweet,1.0
JournoJohnH,bankofengland,tweet,1.0
JournoJohnH,bankofengland,mention,0.5
AneekaGuptaWT,bankofengland,tweet,1.0
AneekaGuptaWT,hkuppy,mention,0.5
timeturk,bankofengland,tweet,1.0
Fidelity_UK,bankofengland,tweet,1.0
Fidelity_UK,bankofengland,mention,0.5
Fidelity_UK,MaikeCurrie,mention,0.5
Fidelity_UK,SkyNews,mention,0.5
Fidelity_UK,skynewsSam,mention,0.5
quishey,bankofengland,tweet,1.0
Moneycab,bankofengland,tweet,1.0
FX_PIPHunter,bankofengland,tweet,1.0
THEFREEMEDIA2K,bankofengland,tweet,1.0
Outreachfxnews,bankofengland,tweet,1.0
motorwars,bankofengland,tweet,1.0
AnA_Investments,bankofengland,tweet,1.0
borsagundem,bankofengland,tweet,1.0
seeratsandhu91,bankofengland,tweet,1.0
FP_markets,bankofengland,tweet,1.0
InfoQuestNews,bankofengland,tweet,1.0
FxProArabic,bankofengland,tweet,1.0
hallgartenco,bankofengland,tweet,1.0
JubinJomon,bankofengland,tweet,1.0
Newhomesadvice,bankofengland,tweet,1.0
Scouting4Gold,bankofengland,tweet,1.0
Daily_Express,bankofengland,tweet,1.0
business_today,bankofengland,tweet,1.0
Avcesar,bankofengland,tweet,1.0
Avcesar,8K_Association,mention,0.5
Avcesar,SamsungFR,mention,0.5
Avcesar,SamsungTV,mention,0.5
Avcesar,8kSHV,mention,0.5
Avcesar,SamsungDisplay,mention,0.5
lauranaka,bankofengland,tweet,1.0
craptrades,bankofengland,tweet,1.0
craptrades,SharePickers,mention,0.5
_Orson_,bankofengland,tweet,1.0
SkinheadThfc,bankofengland,tweet,1.0
bahadeutsch,bankofengland,tweet,1.0
ChuckMik,bankofengland,tweet,1.0
merovxyz,bankofengland,tweet,1.0
Melody22M,bankofengland,tweet,1.0
thiagofxDCM,bankofengland,tweet,1.0
soldatthetop,bankofengland,tweet,1.0
soldatthetop,PeterSchiff,mention,0.5
BEFREEinFL,bankofengland,tweet,1.0
ViniSi310,bankofengland,tweet,1.0
ReutersGMF,bankofengland,tweet,1.0
ChrisB_IG,bankofengland,tweet,1.0
girl_on_wallst,bankofengland,tweet,1.0
GerryMoore101,bankofengland,tweet,1.0
DojiGravestone,bankofengland,tweet,1.0
MalcolmCowing,bankofengland,tweet,1.0
divyachowdhury,bankofengland,tweet,1.0
Pablos_Crypt,bankofengland,tweet,1.0
marcelavelez,bankofengland,tweet,1.0
Inversor_IBEX,bankofengland,tweet,1.0
GlobalTelevsion,bankofengland,tweet,1.0
MarketLive_BE,bankofengland,tweet,1.0
Wish69,bankofengland,tweet,1.0
Wish69,BBCNews,mention,0.5
tradingdotcomuk,bankofengland,tweet,1.0
Trade_The_News,bankofengland,tweet,1.0
aktionaer,bankofengland,tweet,1.0
jmstrawbs,bankofengland,tweet,1.0
latticenews,bankofengland,tweet,1.0
ultimominutoOTC,bankofengland,tweet,1.0
MrNicholasBeggs,bankofengland,tweet,1.0
3Xtraders,bankofengland,tweet,1.0
sureshgeorge,bankofengland,tweet,1.0
DailyFXTeam,bankofengland,tweet,1.0
ElegantEntropy,bankofengland,tweet,1.0
_SirPeter,bankofengland,tweet,1.0
Trader_Mauro,bankofengland,tweet,1.0
tomoki9fx,bankofengland,tweet,1.0
AndreKappelhoff,bankofengland,tweet,1.0
Loxdon_Markets,bankofengland,tweet,1.0
djjordan23uk,bankofengland,tweet,1.0
thaaer_334,bankofengland,tweet,1.0
Jim_indy4us,bankofengland,tweet,1.0
suehaywardmedia,bankofengland,tweet,1.0
ShazzaG8,bankofengland,tweet,1.0
mhewson_CMC,bankofengland,tweet,1.0
tonywatsonm,bankofengland,tweet,1.0
tonywatsonm,ShareThis,mention,0.5
GavinRMurphy,bankofengland,tweet,1.0
MikePatersonFX,bankofengland,tweet,1.0
Scofield_Fx,bankofengland,tweet,1.0
realgavinmurphy,bankofengland,tweet,1.0
JustinLee_NFT,bankofengland,tweet,1.0
ArendJanKamp,bankofengland,tweet,1.0
kun_purich,bankofengland,tweet,1.0
HF_Analysis,bankofengland,tweet,1.0
InvestingEspana,bankofengland,tweet,1.0
bethsgressy,bankofengland,tweet,1.0
LordBadshot,bankofengland,tweet,1.0
FXStreetNews,FXStreetNews,mention,0.5
Sino_Market,bankofengland,tweet,1.0
elerianm,bankofengland,tweet,1.0
elerianm,bankofengland,mention,0.5
XM_COM,bankofengland,tweet,1.0
FXStreetNews,ValBednarik,mention,0.5
FXStreetNews,Dhwani286,mention,0.5
MONEYSQUARE_mkt,bankofengland,tweet,1.0
flyalex666,bankofengland,tweet,1.0
andreau1990,bankofengland,tweet,1.0
MasterCollect,bankofengland,tweet,1.0
gefiscal,bankofengland,tweet,1.0
NickWalterson,bankofengland,tweet,1.0
FXstreetReports,FXStreetNews,mention,0.5
Freedomfruforex,bankofengland,tweet,1.0
LiamHalligan,bankofengland,tweet,1.0
LiamHalligan,beverleyturner,mention,0.5
NCHolt15,bankofengland,tweet,1.0
GrupoTAX,bankofengland,tweet,1.0
BlackwaveFx,bankofengland,tweet,1.0
Trader_F_R,bankofengland,tweet,1.0
CapitalsEncore,bankofengland,tweet,1.0
bryngolleni,bankofengland,tweet,1.0
TraderJJS,bankofengland,tweet,1.0
FionaCityIndex,bankofengland,tweet,1.0
FionaCityIndex,seanfarrington,mention,0.5
FionaCityIndex,bbcradio5live,mention,0.5
industrialesand,bankofengland,tweet,1.0
industrialesand,cte_oficial,mention,0.5
BitcoinandGolf,bankofengland,tweet,1.0
Stipendium_,bankofengland,tweet,1.0
Stipendium_,Stipendium_,mention,0.5
AdvocateIndian,bankofengland,tweet,1.0
AdvocateIndian,EconomicTimes,mention,0.5
AdvocateIndian,bsindia,mention,0.5
AdvocateIndian,livemint,mention,0.5
AdvocateIndian,7News,mention,0.5
Krypto_Deutsch,bankofengland,tweet,1.0
ISOVERes,bankofengland,tweet,1.0
ItsTradeNation,bankofengland,tweet,1.0
GardenerSpike,bankofengland,tweet,1.0
Oi_Its_Strikey,bankofengland,tweet,1.0
InvestoPro_ita,bankofengland,tweet,1.0
bankofengland,Kristaltipps13,mention,0.5
nyfxtrade,bankofengland,tweet,1.0
AlphaPicks,bankofengland,tweet,1.0
ConsejoEstadoEs,bankofengland,tweet,1.0
ConsejoEstadoEs,acijur,mention,0.5
ConsejoEstadoEs,EFEnoticias,mention,0.5
RajnikantMasra2,bankofengland,tweet,1.0
RajnikantMasra2,bankofengland,mention,0.5
white_collar_f,bankofengland,tweet,1.0
pattie_jabbaz,bankofengland,tweet,1.0
IchimokuCorner,bankofengland,tweet,1.0
hfmbroker,bankofengland,tweet,1.0
AxioryIntel,bankofengland,tweet,1.0
Proper_PR,bankofengland,tweet,1.0
Axiory,bankofengland,tweet,1.0
BethMellor1,bankofengland,tweet,1.0
BethMellor1,CharlieCapel,mention,0.5
BethMellor1,Kehnscherper,mention,0.5
BethMellor1,business,mention,0.5
forexkillers87,bankofengland,tweet,1.0
commando520,Mortgage_Shop,mention,0.5
commando520,SkyNews,mention,0.5
commando520,BBCBreaking,mention,0.5
NewburyBS,bankofengland,tweet,1.0
LMAX,bankofengland,tweet,1.0
Campus_Training,bankofengland,tweet,1.0
commando520,rbudoo,mention,0.5
IpekOzkardeskay,bankofengland,tweet,1.0
Profitprofit1,bankofengland,tweet,1.0
m_almanasrah,bankofengland,tweet,1.0
CatedraCC_UCLM,bankofengland,tweet,1.0
NaeemAslam23,bankofengland,tweet,1.0
WildLif78622378,bankofengland,tweet,1.0
KhayaMajola3,bankofengland,tweet,1.0
KhayaMajola3,IGcom,mention,0.5
1humana1,ChildReviewSAT,mention,0.5
luisgarcialanga,bankofengland,tweet,1.0
DugganCapital,bankofengland,tweet,1.0
DugganCapital,ReedRosli,mention,0.5
AlecMarsh,bankofengland,tweet,1.0
ReedRosli,bankofengland,tweet,1.0
PauperTrader,bankofengland,tweet,1.0
Vastuullisuus,bankofengland,tweet,1.0
Vastuullisuus,Vastuullisuus,mention,0.5
AKhader984,bankofengland,tweet,1.0
AUDIOmercados,IGEspana,mention,0.5
CAPITALRADIOB,bankofengland,tweet,1.0
asentance,TimesRadio,mention,0.5
FOREXMiddleEast,bankofengland,tweet,1.0
tixeetrading,bankofengland,tweet,1.0
RecaptraderV,bankofengland,tweet,1.0
recaptrader,bankofengland,tweet,1.0
CityIndexAus,bankofengland,tweet,1.0
CityIndexSG,bankofengland,tweet,1.0
cLeverEdge,bankofengland,tweet,1.0
RonCashman,bankofengland,tweet,1.0
classcnbc,elisaapiazza,mention,0.5
FXstreetReports,NaeemAslam23,mention,0.5
TfhubForex,bankofengland,tweet,1.0
jyves94,bankofengland,tweet,1.0
kediaadvisory,bankofengland,tweet,1.0
titanfx,bankofengland,tweet,1.0
notaproblemllc,bankofengland,tweet,1.0
notaproblemllc,fireboebert,mention,0.5
notaproblemllc,laurenboebert,mention,0.5
RebeccaHoagGolf,bankofengland,tweet,1.0
